volatility,delay_steps,seed,protocol,containment_failure_rate,false_block_rate,benign_success_rate
0.005,2,22,fixed_window_revalidation,0.017960704368914976,0.0032006037820235082,0.9967993962179765
0.005,2,22,adaptive_cached,0.0,0.0,1.0
0.005,2,22,progressive_refresh,0.0,0.0,1.0
0.005,2,23,cached_verdict,0.019637033886289523,0.003106368752437733,0.9968936312475623
0.005,2,23,use_time_revalidation,0.0,0.0,1.0
0.005,2,23,fixed_window_revalidation,0.019637033886289523,0.003106368752437733,0.9968936312475623
0.005,2,23,adaptive_cached,0.0,0.0,1.0
0.005,2,23,progressive_refresh,0.0,0.0,1.0
0.005,2,24,cached_verdict,0.01907404805395532,0.0031174858804451154,0.9968825141195549
0.005,2,24,use_time_revalidation,0.0,0.0,1.0
0.005,2,24,fixed_window_revalidation,0.01907404805395532,0.0031174858804451154,0.9968825141195549
0.005,2,24,adaptive_cached,0.0,0.0,1.0
0.005,2,24,progressive_refresh,0.0,0.0,1.0
0.005,2,25,cached_verdict,0.018100511073253833,0.0031744263755847627,0.9968255736244153
0.005,2,25,use_time_revalidation,0.0,0.0,1.0
0.005,2,25,fixed_window_revalidation,0.018100511073253833,0.0031744263755847627,0.9968255736244153
0.005,2,25,adaptive_cached,0.0,0.0,1.0
0.005,2,25,progressive_refresh,0.0,0.0,1.0
0.005,2,26,cached_verdict,0.019045596148399888,0.003038242836436615,0.9969617571635634
0.005,2,26,use_time_revalidation,0.0,0.0,1.0
0.005,2,26,fixed_window_revalidation,0.019045596148399888,0.003038242836436615,0.9969617571635634
0.005,2,26,adaptive_cached,0.0,0.0,1.0
0.005,2,26,progressive_refresh,0.0,0.0,1.0
0.005,2,27,cached_verdict,0.019308582380918576,0.003216105588505555,0.9967838944114944
0.005,2,27,use_time_revalidation,0.0,0.0,1.0
0.005,2,27,fixed_window_revalidation,0.019308582380918576,0.003216105588505555,0.9967838944114944
0.005,2,27,adaptive_cached,0.0,0.0,1.0
0.005,2,27,progressive_refresh,0.0,0.0,1.0
0.005,2,28,cached_verdict,0.018830595301183535,0.0027895948113536508,0.9972104051886463
0.005,2,28,use_time_revalidation,0.0,0.0,1.0
0.005,2,28,fixed_window_revalidation,0.018830595301183535,0.0027895948113536508,0.9972104051886463
0.005,2,28,adaptive_cached,0.0,0.0,1.0
0.005,2,28,progressive_refresh,0.0,0.0,1.0
0.005,2,29,cached_verdict,0.017546962889588565,0.003345740454184267,0.9966542595458158
0.005,2,29,use_time_revalidation,0.0,0.0,1.0
0.005,2,29,fixed_window_revalidation,0.017546962889588565,0.003345740454184267,0.9966542595458158
0.005,2,29,adaptive_cached,0.0,0.0,1.0
0.005,2,29,progressive_refresh,0.0,0.0,1.0
0.005,4,0,cached_verdict,0.03693112467306016,0.00601472134595163,0.9939852786540484
0.005,4,0,use_time_revalidation,0.0,0.0,1.0
0.005,4,0,fixed_window_revalidation,0.009276373147340889,0.0014300736067297583,0.9985699263932702
0.005,4,0,adaptive_cached,0.0,0.0,1.0
0.005,4,0,progressive_refresh,0.0,0.0,1.0
0.005,4,1,cached_verdict,0.036494322719538876,0.006235867473771436,0.9937641325262285
0.005,4,1,use_time_revalidation,0.0,0.0,1.0
0.005,4,1,fixed_window_revalidation,0.008541963262613285,0.0017275038271934383,0.9982724961728066
0.005,4,1,adaptive_cached,0.0,0.0,1.0
0.005,4,1,progressive_refresh,0.0,0.0,1.0
0.005,4,2,cached_verdict,0.03541818434106914,0.005957315274050553,0.9940426847259495
0.005,4,2,use_time_revalidation,0.0,0.0,1.0
0.005,4,2,fixed_window_revalidation,0.009470288271412218,0.0016579320809857671,0.9983420679190143
0.005,4,2,adaptive_cached,0.0,0.0,1.0
0.005,4,2,progressive_refresh,0.0,0.0,1.0
0.005,4,3,cached_verdict,0.0372008777735205,0.005919400765875075,0.994080599234125
0.005,4,3,use_time_revalidation,0.0,0.0,1.0
0.005,4,3,fixed_window_revalidation,0.009753039116653314,0.0015149177315509671,0.998485082268449
0.005,4,3,adaptive_cached,0.0,0.0,1.0
0.005,4,3,progressive_refresh,0.0,0.0,1.0
0.005,4,4,cached_verdict,0.03633073496659243,0.005991805118994163,0.9940081948810059
0.005,4,4,use_time_revalidation,0.0,0.0,1.0
0.005,4,4,fixed_window_revalidation,0.008873886414253898,0.0016277503367759317,0.998372249663224
0.005,4,4,adaptive_cached,0.0,0.0,1.0
0.005,4,4,progressive_refresh,0.0,0.0,1.0
0.005,4,5,cached_verdict,0.036207985404533016,0.006391787182858262,0.9936082128171417
0.005,4,5,use_time_revalidation,0.0,0.0,1.0
0.005,4,5,fixed_window_revalidation,0.009543189951582345,0.0017622870569806149,0.9982377129430194
0.005,4,5,adaptive_cached,0.0,0.0,1.0
0.005,4,5,progressive_refresh,0.0,0.0,1.0
0.005,4,6,cached_verdict,0.03721141103438655,0.0059585564871154975,0.9940414435128845
0.005,4,6,use_time_revalidation,0.0,0.0,1.0
0.005,4,6,fixed_window_revalidation,0.0091371974611146,0.0020609595378964195,0.9979390404621036
0.005,4,6,adaptive_cached,0.0,0.0,1.0
0.005,4,6,progressive_refresh,0.0,0.0,1.0
0.005,4,7,cached_verdict,0.03589156166475754,0.006433397480018542,0.9935666025199814
0.005,4,7,use_time_revalidation,0.0,0.0,1.0
0.005,4,7,fixed_window_revalidation,0.009163802978235968,0.0015872792909216052,0.9984127207090784
0.005,4,7,adaptive_cached,0.0,0.0,1.0
0.005,4,7,progressive_refresh,0.0,0.0,1.0
0.005,4,8,cached_verdict,0.03639799811010395,0.006118134598961177,0.9938818654010388
0.005,4,8,use_time_revalidation,0.0,0.0,1.0
0.005,4,8,fixed_window_revalidation,0.007769572673502957,0.001316028952636958,0.9986839710473631
0.005,4,8,adaptive_cached,0.0,0.0,1.0
0.005,4,8,progressive_refresh,0.0,0.0,1.0
0.005,4,9,cached_verdict,0.03722084367245657,0.0058694160001120654,0.994130583999888
0.005,4,9,use_time_revalidation,0.0,0.0,1.0
0.005,4,9,fixed_window_revalidation,0.009226575332890645,0.001849076162326474,0.9981509238376736
0.005,4,9,adaptive_cached,0.0,0.0,1.0
0.005,4,9,progressive_refresh,0.0,0.0,1.0
0.005,4,10,cached_verdict,0.03746244919597102,0.006791716058852242,0.9932082839411478
0.005,4,10,use_time_revalidation,0.0,0.0,1.0
0.005,4,10,fixed_window_revalidation,0.008800141367732816,0.0016874694930618507,0.9983125305069381
0.005,4,10,adaptive_cached,0.0,0.0,1.0
0.005,4,10,progressive_refresh,0.0,0.0,1.0
0.005,4,11,cached_verdict,0.034319733846962006,0.006340541675414655,0.9936594583245854
0.005,4,11,use_time_revalidation,0.0,0.0,1.0
0.005,4,11,fixed_window_revalidation,0.008614953598319033,0.0020295332073623066,0.9979704667926377
0.005,4,11,adaptive_cached,0.0,0.0,1.0
0.005,4,11,progressive_refresh,0.0,0.0,1.0
0.005,4,12,cached_verdict,0.03625987402999617,0.005935759089569622,0.9940642409104303
0.005,4,12,use_time_revalidation,0.0,0.0,1.0
0.005,4,12,fixed_window_revalidation,0.008873577617705398,0.0013751876850539551,0.998624812314946
0.005,4,12,adaptive_cached,0.0,0.0,1.0
0.005,4,12,progressive_refresh,0.0,0.0,1.0
0.005,4,13,cached_verdict,0.03685307398402223,0.00665636848757197,0.993343631512428
0.005,4,13,use_time_revalidation,0.0,0.0,1.0
0.005,4,13,fixed_window_revalidation,0.008857242097950677,0.001727285493610448,0.9982727145063895
0.005,4,13,adaptive_cached,0.0,0.0,1.0
0.005,4,13,progressive_refresh,0.0,0.0,1.0
0.005,4,14,cached_verdict,0.03634395838424746,0.006054066174306655,0.9939459338256933
0.005,4,14,use_time_revalidation,0.0,0.0,1.0
0.005,4,14,fixed_window_revalidation,0.009810424885661417,0.0017657693008394412,0.9982342306991605
0.005,4,14,adaptive_cached,0.0,0.0,1.0
0.005,4,14,progressive_refresh,0.0,0.0,1.0
0.005,4,15,cached_verdict,0.036819618604328044,0.006529890045077306,0.9934701099549227
0.005,4,15,use_time_revalidation,0.0,0.0,1.0
0.005,4,15,fixed_window_revalidation,0.008822814269338983,0.0017693895606015924,0.9982306104393984
0.005,4,15,adaptive_cached,0.0,0.0,1.0
0.005,4,15,progressive_refresh,0.0,0.0,1.0
0.005,4,16,cached_verdict,0.03853976714826764,0.005623636058418667,0.9943763639415814
0.005,4,16,use_time_revalidation,0.0,0.0,1.0
0.005,4,16,fixed_window_revalidation,0.008661803899565156,0.001734653908566952,0.998265346091433
0.005,4,16,adaptive_cached,0.0,0.0,1.0
0.005,4,16,progressive_refresh,0.0,0.0,1.0
0.005,4,17,cached_verdict,0.036947959148105544,0.006001879092987056,0.9939981209070129
0.005,4,17,use_time_revalidation,0.0,0.0,1.0
0.005,4,17,fixed_window_revalidation,0.009620412004601066,0.0014724236092608434,0.9985275763907392
0.005,4,17,adaptive_cached,0.0,0.0,1.0
0.005,4,17,progressive_refresh,0.0,0.0,1.0
0.005,4,18,cached_verdict,0.03839593413861524,0.006524209728789303,0.9934757902712107
0.005,4,18,use_time_revalidation,0.0,0.0,1.0
0.005,4,18,fixed_window_revalidation,0.00971211752010304,0.0016135142340016556,0.9983864857659983
0.005,4,18,adaptive_cached,0.0,0.0,1.0
0.005,4,18,progressive_refresh,0.0,0.0,1.0
0.005,4,19,cached_verdict,0.03702171664943123,0.006803775179602761,0.9931962248203973
0.005,4,19,use_time_revalidation,0.0,0.0,1.0
0.005,4,19,fixed_window_revalidation,0.009479489831092727,0.0015917734892238343,0.9984082265107762
0.005,4,19,adaptive_cached,0.0,0.0,1.0
0.005,4,19,progressive_refresh,0.0,0.0,1.0
0.005,4,20,cached_verdict,0.03579818379439711,0.006533387428475496,0.9934666125715245
0.005,4,20,use_time_revalidation,0.0,0.0,1.0
0.005,4,20,fixed_window_revalidation,0.008905718593317204,0.0017487653716476168,0.9982512346283524
0.005,4,20,adaptive_cached,0.0,0.0,1.0
0.005,4,20,progressive_refresh,0.0,0.0,1.0
0.005,4,21,cached_verdict,0.0372818522015878,0.005699721315837383,0.9943002786841626
0.005,4,21,use_time_revalidation,0.0,0.0,1.0
0.005,4,21,fixed_window_revalidation,0.008708425139020039,0.0014004229277241728,0.9985995770722759
0.005,4,21,adaptive_cached,0.0,0.0,1.0
0.005,4,21,progressive_refresh,0.0,0.0,1.0
0.005,4,22,cached_verdict,0.036698523023457864,0.006318006318006318,0.9936819936819937
0.005,4,22,use_time_revalidation,0.0,0.0,1.0
0.005,4,22,fixed_window_revalidation,0.00952215464813206,0.0016848016848016849,0.9983151983151983
0.005,4,22,adaptive_cached,0.0,0.0,1.0
0.005,4,22,progressive_refresh,0.0,0.0,1.0
0.005,4,23,cached_verdict,0.038972417902078296,0.0064365371430170565,0.9935634628569829
0.005,4,23,use_time_revalidation,0.0,0.0,1.0
0.005,4,23,fixed_window_revalidation,0.00925244453790348,0.0018330138385548576,0.9981669861614452
0.005,4,23,adaptive_cached,0.0,0.0,1.0
0.005,4,23,progressive_refresh,0.0,0.0,1.0
0.005,4,24,cached_verdict,0.037111752634690964,0.006512372103468119,0.9934876278965319
0.005,4,24,use_time_revalidation,0.0,0.0,1.0
0.005,4,24,fixed_window_revalidation,0.009495321901846892,0.001922834004687785,0.9980771659953123
0.005,4,24,adaptive_cached,0.0,0.0,1.0
0.005,4,24,progressive_refresh,0.0,0.0,1.0
0.005,4,25,cached_verdict,0.03596996069623807,0.0059157529648690985,0.9940842470351309
0.005,4,25,use_time_revalidation,0.0,0.0,1.0
0.005,4,25,fixed_window_revalidation,0.00884334643458731,0.0014264936227343925,0.9985735063772656
0.005,4,25,adaptive_cached,0.0,0.0,1.0
0.005,4,25,progressive_refresh,0.0,0.0,1.0
0.005,4,26,cached_verdict,0.036895585143658025,0.006171284634760705,0.9938287153652393
0.005,4,26,use_time_revalidation,0.0,0.0,1.0
0.005,4,26,fixed_window_revalidation,0.009250175192711983,0.0017072488105233697,0.9982927511894766
0.005,4,26,adaptive_cached,0.0,0.0,1.0
0.005,4,26,progressive_refresh,0.0,0.0,1.0
0.005,4,27,cached_verdict,0.036861339517886005,0.006317967068295547,0.9936820329317044
0.005,4,27,use_time_revalidation,0.0,0.0,1.0
0.005,4,27,fixed_window_revalidation,0.008503759926909831,0.0017192697995583013,0.9982807302004417
0.005,4,27,adaptive_cached,0.0,0.0,1.0
0.005,4,27,progressive_refresh,0.0,0.0,1.0
0.005,4,28,cached_verdict,0.03646544181977253,0.006146307315365768,0.9938536926846342
0.005,4,28,use_time_revalidation,0.0,0.0,1.0
0.005,4,28,fixed_window_revalidation,0.010008748906386701,0.0017500875043752187,0.9982499124956248
0.005,4,28,adaptive_cached,0.0,0.0,1.0
0.005,4,28,progressive_refresh,0.0,0.0,1.0
0.005,4,29,cached_verdict,0.0348922753547031,0.0064656077251416975,0.9935343922748583
0.005,4,29,use_time_revalidation,0.0,0.0,1.0
0.005,4,29,fixed_window_revalidation,0.008688036433701174,0.0015954096984115878,0.9984045903015885
0.005,4,29,adaptive_cached,0.0,0.0,1.0
0.005,4,29,progressive_refresh,0.0,0.0,1.0
0.005,8,0,cached_verdict,0.06914475259036351,0.011645490905493449,0.9883545090945065
0.005,8,0,use_time_revalidation,0.0,0.0,1.0
0.005,8,0,fixed_window_revalidation,0.017371678692336627,0.0035049535734980285,0.996495046426502
0.005,8,0,adaptive_cached,0.0,0.0,1.0
0.005,8,0,progressive_refresh,0.0,0.0,1.0
0.005,8,1,cached_verdict,0.06982764493494108,0.012513801987486198,0.9874861980125138
0.005,8,1,use_time_revalidation,0.0,0.0,1.0
0.005,8,1,fixed_window_revalidation,0.017678315961577765,0.0035955946887120975,0.9964044053112879
0.005,8,1,adaptive_cached,0.0,0.0,1.0
0.005,8,1,progressive_refresh,0.0,0.0,1.0
0.005,8,2,cached_verdict,0.0691697586547299,0.012531328320802004,0.987468671679198
0.005,8,2,use_time_revalidation,0.0,0.0,1.0
0.005,8,2,fixed_window_revalidation,0.017598801783708342,0.0038231171148209505,0.996176882885179
0.005,8,2,adaptive_cached,0.0,0.0,1.0
0.005,8,2,progressive_refresh,0.0,0.0,1.0
0.005,8,3,cached_verdict,0.07082636447417824,0.011894827659363817,0.9881051723406362
0.005,8,3,use_time_revalidation,0.0,0.0,1.0
0.005,8,3,fixed_window_revalidation,0.018022323104754753,0.003097464039715429,0.9969025359602846
0.005,8,3,adaptive_cached,0.0,0.0,1.0
0.005,8,3,progressive_refresh,0.0,0.0,1.0
0.005,8,4,cached_verdict,0.06983487991266375,0.012081258488003621,0.9879187415119963
0.005,8,4,use_time_revalidation,0.0,0.0,1.0
0.005,8,4,fixed_window_revalidation,0.01780840611353712,0.0032961747397012224,0.9967038252602988
0.005,8,4,adaptive_cached,0.0,0.0,1.0
0.005,8,4,progressive_refresh,0.0,0.0,1.0
0.005,8,5,cached_verdict,0.0708469335165779,0.01246914450948586,0.9875308554905141
0.005,8,5,use_time_revalidation,0.0,0.0,1.0
0.005,8,5,fixed_window_revalidation,0.018725304930424326,0.003342972000846322,0.9966570279991537
0.005,8,5,adaptive_cached,0.0,0.0,1.0
0.005,8,5,progressive_refresh,0.0,0.0,1.0
0.005,8,6,cached_verdict,0.07100308113659706,0.012657154965390592,0.9873428450346095
0.005,8,6,use_time_revalidation,0.0,0.0,1.0
0.005,8,6,fixed_window_revalidation,0.017425539198904483,0.0033479304986580027,0.996652069501342
0.005,8,6,adaptive_cached,0.0,0.0,1.0
0.005,8,6,progressive_refresh,0.0,0.0,1.0
0.005,8,7,cached_verdict,0.07103750807630836,0.012961625090306404,0.9870383749096936
0.005,8,7,use_time_revalidation,0.0,0.0,1.0
0.005,8,7,fixed_window_revalidation,0.019417145577583568,0.003583924751745924,0.996416075248254
0.005,8,7,adaptive_cached,0.0,0.0,1.0
0.005,8,7,progressive_refresh,0.0,0.0,1.0
0.005,8,8,cached_verdict,0.06952550985373893,0.012261195925162966,0.987738804074837
0.005,8,8,use_time_revalidation,0.0,0.0,1.0
0.005,8,8,fixed_window_revalidation,0.01754446199272128,0.003273414792448571,0.9967265852075514
0.005,8,8,adaptive_cached,0.0,0.0,1.0
0.005,8,8,progressive_refresh,0.0,0.0,1.0
0.005,8,9,cached_verdict,0.06954642146435189,0.01196827278629294,0.988031727213707
0.005,8,9,use_time_revalidation,0.0,0.0,1.0
0.005,8,9,fixed_window_revalidation,0.017601043024771838,0.0035424958365088775,0.9964575041634911
0.005,8,9,adaptive_cached,0.0,0.0,1.0
0.005,8,9,progressive_refresh,0.0,0.0,1.0
0.005,8,10,cached_verdict,0.07107724281260824,0.012709124138900605,0.9872908758610994
0.005,8,10,use_time_revalidation,0.0,0.0,1.0
0.005,8,10,fixed_window_revalidation,0.018011776931070315,0.0035990440039364545,0.9964009559960636
0.005,8,10,adaptive_cached,0.0,0.0,1.0
0.005,8,10,progressive_refresh,0.0,0.0,1.0
0.005,8,11,cached_verdict,0.06506530654443947,0.01266500429680346,0.9873349957031965
0.005,8,11,use_time_revalidation,0.0,0.0,1.0
0.005,8,11,fixed_window_revalidation,0.015818313402488196,0.003507882168970035,0.99649211783103
0.005,8,11,adaptive_cached,0.0,0.0,1.0
0.005,8,11,progressive_refresh,0.0,0.0,1.0
0.005,8,12,cached_verdict,0.06984842277755018,0.012332409345477174,0.9876675906545228
0.005,8,12,use_time_revalidation,0.0,0.0,1.0
0.005,8,12,fixed_window_revalidation,0.018298511538986754,0.003422526446795271,0.9965774735532047
0.005,8,12,adaptive_cached,0.0,0.0,1.0
0.005,8,12,progressive_refresh,0.0,0.0,1.0
0.005,8,13,cached_verdict,0.07059343348514717,0.012156762730595936,0.987843237269404
0.005,8,13,use_time_revalidation,0.0,0.0,1.0
0.005,8,13,fixed_window_revalidation,0.018013731221534907,0.00306044376434583,0.9969395562356542
0.005,8,13,adaptive_cached,0.0,0.0,1.0
0.005,8,13,progressive_refresh,0.0,0.0,1.0
0.005,8,14,cached_verdict,0.0710477752716834,0.012030309027679606,0.9879696909723203
0.005,8,14,use_time_revalidation,0.0,0.0,1.0
0.005,8,14,fixed_window_revalidation,0.019034925842389448,0.0032514348723458398,0.9967485651276542
0.005,8,14,adaptive_cached,0.0,0.0,1.0
0.005,8,14,progressive_refresh,0.0,0.0,1.0
0.005,8,15,cached_verdict,0.06971440242366478,0.012248134460444898,0.9877518655395551
0.005,8,15,use_time_revalidation,0.0,0.0,1.0
0.005,8,15,fixed_window_revalidation,0.017088198250331893,0.003143451849963893,0.9968565481500361
0.005,8,15,adaptive_cached,0.0,0.0,1.0
0.005,8,15,progressive_refresh,0.0,0.0,1.0
0.005,8,16,cached_verdict,0.07065983564281539,0.011153884118053499,0.9888461158819465
0.005,8,16,use_time_revalidation,0.0,0.0,1.0
0.005,8,16,fixed_window_revalidation,0.016745177595158683,0.003215026016328948,0.996784973983671
0.005,8,16,adaptive_cached,0.0,0.0,1.0
0.005,8,16,progressive_refresh,0.0,0.0,1.0
0.005,8,17,cached_verdict,0.06995589291209355,0.012098426921826637,0.9879015730781734
0.005,8,17,use_time_revalidation,0.0,0.0,1.0
0.005,8,17,fixed_window_revalidation,0.017403494375491504,0.0032648792277359265,0.9967351207722641
0.005,8,17,adaptive_cached,0.0,0.0,1.0
0.005,8,17,progressive_refresh,0.0,0.0,1.0
0.005,8,18,cached_verdict,0.06987960049254344,0.012661805437793229,0.9873381945622067
0.005,8,18,use_time_revalidation,0.0,0.0,1.0
0.005,8,18,fixed_window_revalidation,0.016589136680804487,0.0032926346729975696,0.9967073653270024
0.005,8,18,adaptive_cached,0.0,0.0,1.0
0.005,8,18,progressive_refresh,0.0,0.0,1.0
0.005,8,19,cached_verdict,0.07032358305748834,0.012714151774298946,0.9872858482257011
0.005,8,19,use_time_revalidation,0.0,0.0,1.0
0.005,8,19,fixed_window_revalidation,0.017665338107140445,0.0033099411881694464,0.9966900588118306
0.005,8,19,adaptive_cached,0.0,0.0,1.0
0.005,8,19,progressive_refresh,0.0,0.0,1.0
0.005,8,20,cached_verdict,0.06834049871023216,0.01239337328163553,0.9876066267183645
0.005,8,20,use_time_revalidation,0.0,0.0,1.0
0.005,8,20,fixed_window_revalidation,0.018469475494411008,0.0031441663729291506,0.9968558336270709
0.005,8,20,adaptive_cached,0.0,0.0,1.0
0.005,8,20,progressive_refresh,0.0,0.0,1.0
0.005,8,21,cached_verdict,0.07105938730104398,0.011231193049374867,0.9887688069506251
0.005,8,21,use_time_revalidation,0.0,0.0,1.0
0.005,8,21,fixed_window_revalidation,0.017901762793085745,0.0029949848131666313,0.9970050151868334
0.005,8,21,adaptive_cached,0.0,0.0,1.0
0.005,8,21,progressive_refresh,0.0,0.0,1.0
0.005,8,22,cached_verdict,0.06957647620021125,0.012200818105900837,0.9877991818940992
0.005,8,22,use_time_revalidation,0.0,0.0,1.0
0.005,8,22,fixed_window_revalidation,0.01839926402943882,0.003453595844361722,0.9965464041556383
0.005,8,22,adaptive_cached,0.0,0.0,1.0
0.005,8,22,progressive_refresh,0.0,0.0,1.0
0.005,8,23,cached_verdict,0.0718779003815613,0.012424374903044747,0.9875756250969553
0.005,8,23,use_time_revalidation,0.0,0.0,1.0
0.005,8,23,fixed_window_revalidation,0.018012443711113404,0.0034974403813338223,0.9965025596186662
0.005,8,23,adaptive_cached,0.0,0.0,1.0
0.005,8,23,progressive_refresh,0.0,0.0,1.0
0.005,8,24,cached_verdict,0.06978093223230737,0.012547033694514386,0.9874529663054856
0.005,8,24,use_time_revalidation,0.0,0.0,1.0
0.005,8,24,fixed_window_revalidation,0.017573193202757114,0.00332418592808442,0.9966758140719156
0.005,8,24,adaptive_cached,0.0,0.0,1.0
0.005,8,24,progressive_refresh,0.0,0.0,1.0
0.005,8,25,cached_verdict,0.06935839184909817,0.012079269324011953,0.9879207306759881
0.005,8,25,use_time_revalidation,0.0,0.0,1.0
0.005,8,25,fixed_window_revalidation,0.018174308137133416,0.0034673281840221005,0.9965326718159779
0.005,8,25,adaptive_cached,0.0,0.0,1.0
0.005,8,25,progressive_refresh,0.0,0.0,1.0
0.005,8,26,cached_verdict,0.06922653454445361,0.01234915980602233,0.9876508401939776
0.005,8,26,use_time_revalidation,0.0,0.0,1.0
0.005,8,26,fixed_window_revalidation,0.017306633636113403,0.0036511785271230407,0.996348821472877
0.005,8,26,adaptive_cached,0.0,0.0,1.0
0.005,8,26,progressive_refresh,0.0,0.0,1.0
0.005,8,27,cached_verdict,0.07033027649451838,0.012606699157675297,0.9873933008423247
